file_path,class_label,class_index
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4609.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5362.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5590.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5686.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4668.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4105.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4845.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4618.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5308.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3500.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5172.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5275.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3365.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4887.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4202.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4070.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5345.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4251.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3492.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3490.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4506.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4922.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4222.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4895.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4037.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5525.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5542.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4073.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3900.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4681.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4237.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4694.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5014.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5657.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3964.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4640.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3243.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5509.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3309.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4897.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3307.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5428.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5659.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4585.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3874.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4745.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3909.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4971.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4165.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5066.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3472.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4138.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4597.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4238.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4536.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3458.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5124.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5367.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5570.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4162.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3248.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5063.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5479.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4056.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3536.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3866.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4955.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5006.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3878.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3505.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4734.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5688.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3919.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4992.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4411.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5064.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3453.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4147.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5377.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3350.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4442.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4158.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5620.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4226.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5304.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5227.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4493.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5058.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5510.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4079.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4974.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5430.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5010.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4271.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4454.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3532.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3959.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5630.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5399.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4191.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5444.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4779.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3303.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5020.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5443.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3430.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5668.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5314.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3491.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4495.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4160.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3488.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4453.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4078.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4476.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4407.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4425.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5423.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3319.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4528.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4071.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3965.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4508.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4477.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4765.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4088.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5574.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3914.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4126.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4100.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3460.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5016.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3331.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4460.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5279.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4531.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4558.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5144.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5471.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3586.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5456.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4564.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5149.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5379.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3462.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4829.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4561.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4924.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4101.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3859.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4279.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4398.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4944.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4447.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3937.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5142.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4545.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4259.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3251.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5459.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5548.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5032.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4503.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3923.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3507.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5637.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4870.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4176.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3955.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5554.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4445.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5389.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4773.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3353.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4975.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5635.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5664.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5260.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5653.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3940.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5158.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4096.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4066.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5008.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5539.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4697.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5277.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5665.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3264.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3597.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4994.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3589.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4720.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5547.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4195.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4586.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4692.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4647.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5028.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4048.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4402.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5065.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5576.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5198.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5284.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4972.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5254.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5375.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4039.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3464.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3465.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3590.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4534.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4290.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5088.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4705.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5221.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4190.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4642.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5530.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4174.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5540.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5084.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4590.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3860.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3337.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5204.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4246.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5504.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4711.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5029.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5494.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4941.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4030.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5146.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3510.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5431.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4484.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5009.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5335.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5453.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4625.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5197.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4713.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_5619.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5457.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4731.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5199.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5466.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4556.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3871.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5041.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4866.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5687.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4049.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4756.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5495.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4620.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4512.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4575.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5656.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5215.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5355.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3291.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4217.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5440.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4925.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3889.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4478.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5179.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3553.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3317.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3485.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3591.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5094.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4784.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\powdery mildew\IMG_5610.JPG,powdery mildew,4
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4242.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4766.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5115.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3502.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3286.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4782.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5649.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4831.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_4744.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3322.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3246.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3271.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_4276.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4109.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5454.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4814.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3570.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5320.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4052.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_3927.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4234.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4823.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4188.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4509.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4094.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3560.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5148.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_5337.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\nutritional deficiency\IMG_3348.JPG,nutritional deficiency,3
D:\CropDiseaseProject\chilli_cold\murda complex\IMG_3360.JPG,murda complex,2
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4047.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4181.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3953.JPG,healthy,1
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5087.JPG,cerocospora,0
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5382.JPG,cerocospora,0
