file_path,class_label,class_index
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut228.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1552.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut239.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image137.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image381.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease132.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng199.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease395.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease522.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image990.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image082.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image331.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1027.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image068.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image050.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot603.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf551.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf438.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image610.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut100.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng207.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot310.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf663.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot530.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image165.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease042.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1266.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut156.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image165.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut107.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease464.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image354.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image404.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image873.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease114.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image325.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image062.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image266.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image129.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image076.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf163.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease201.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf157.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image350.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease009.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease549.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image173.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut230.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf467.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1156.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image187.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image179.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image127.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot259.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf854.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image406.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image105.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf511.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng016.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf049.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng247.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease055.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1132.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut158.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image257.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot113.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image040.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image098.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1424.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image117.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image392.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf234.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1678.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut152.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot389.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease517.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image027.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image115.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image147.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease394.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image189.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng101.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot229.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1716.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot254.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image459.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image211.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf1068.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image140.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf339.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image333.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image009.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease078.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1392.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease557.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease080.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf166.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf453.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf851.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf1104.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf700.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease317.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image151.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image550.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot243.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot270.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf549.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image241.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image538.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1000.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image409.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease465.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot324.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1342.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf516.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image764.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image063.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image312.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image740.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image587.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image187.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1228.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease428.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf526.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image719.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease365.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image127.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image215.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf153.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1698.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf500.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1619.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf1098.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image158.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot145.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1449.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image420.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot091.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot223.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease194.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1372.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf971.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image754.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf179.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf155.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image125.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng046.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image421.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image239.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot277.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image104.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image271.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1327.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image300.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng025.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image145.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1065.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng249.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image185.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot493.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image988.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image927.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease510.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image656.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease116.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut078.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image205.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot032.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf115.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1010.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot001.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image246.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf721.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot424.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf051.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image025.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image705.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot606.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image146.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot473.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image289.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image094.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot590.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease484.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image110.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image381.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf683.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1257.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf279.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1494.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image275.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1508.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image339.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1029.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng244.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image256.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image143.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf611.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\BrownRust\image040.jpg,BrownRust,2
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf839.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image905.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1026.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image230.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image185.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image077.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1469.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease660.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng187.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image006.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image958.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease144.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease410.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut095.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf288.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image073.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf402.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image228.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image118.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut212.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot195.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut231.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1058.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf1064.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot593.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf884.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot117.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut305.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut021.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image541.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease592.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf983.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1588.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1464.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1177.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease637.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image361.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image259.jpg,Banded Chlorosis,0
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease435.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image1042.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf495.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease126.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image012.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf981.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image501.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image679.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image276.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf655.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng159.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Yellow Leaf\Yellow Leaf590.jpg,Yellow Leaf,8
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image768.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image187.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease152.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Grassy shoot\image195.jpg,Grassy shoot,3
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image551.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image216.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\smut\Smut218.jpg,smut,9
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease254.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Viral Disease\Viral Disease532.jpg,Viral Disease,7
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot025.jpg,Sett Rot,6
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image536.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Healthy Leaves\image013.jpg,Healthy Leaves,4
D:\CropDiseaseProject\sugarcane_large\Diseases\Brown Spot\image203.jpg,Brown Spot,1
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng110.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Pokkah Boeng\Pokkah Boeng138.jpg,Pokkah Boeng,5
D:\CropDiseaseProject\sugarcane_large\Diseases\Sett Rot\Sett Rot288.jpg,Sett Rot,6
